AreaShape_MajorAxisLength,AreaShape_MinorAxisLength,Major/Minor,strain,plasmid
63.29751111835128,51.18495853021533,1.2366428133566956,mmr1,mox
70.04673434329769,64.81749026812254,1.080676435535285,mmr1,mox
37.69207475828923,34.16949325983137,1.1030914175891189,mmr1,mox
64.06618243534876,49.94527572831832,1.2827275753535199,mmr1,mox
63.839468516423906,56.18806565767573,1.13617487573543,mmr1,mox
49.133966613257954,45.10221344075877,1.0893914702832677,mmr1,mox
51.21289339179886,47.81567821301235,1.071048143741732,mmr1,mox
73.31953048940949,64.20325988758294,1.1419907745773148,mmr1,mox
76.1818934249884,72.74718191922223,1.0472143582081301,mmr1,mox
62.6879300054352,49.191684532682174,1.274360302985484,mmr1,mox
52.20586070509241,48.34711333343893,1.079813397441965,mmr1,mox
38.971843253242014,31.8670113039703,1.222952566260474,mmr1,mox
68.84143375326853,58.22015858444846,1.1824329480898594,mmr1,mox
71.06467731869294,60.51789521876535,1.1742754281490155,mmr1,mox
58.78983368618569,55.647950715632504,1.0564599941264428,mmr1,mox
44.68137965700833,40.57001730665618,1.101339921037638,mmr1,mox
58.33265839808936,45.59712611778367,1.2793055914841662,mmr1,mox
35.13310724185255,26.113928159768903,1.3453781073036184,mmr1,mox
76.49672826384113,43.72371836940703,1.74954763951103,mmr1,mox
44.61624042894273,38.62208849176777,1.1552000984735096,mmr1,mox
42.25870805676496,27.440655382518255,1.5400035993195305,mmr1,mox
71.31428784552999,34.47698244049264,2.068460833793057,mmr1,mox
42.16461615698355,40.36271294521771,1.044642767551613,mmr1,mox
79.08663132691902,60.05398743795957,1.3169255648281748,mmr1,mox
57.63698809973777,44.54133442095794,1.294011256039468,mmr1,mox
62.016847782914894,53.30988328065518,1.16332739759382,mmr1,mox
72.48040995192919,63.44842928758723,1.1423515249432492,mmr1,mox
66.15021843063147,58.12614804885419,1.1380457961025245,mmr1,mox
68.85727189971172,53.988198925189195,1.2754133916400217,mmr1,mox
36.421268307836144,33.0322931828868,1.1025958175590755,mmr1,mox
77.81816301115614,54.34898278558353,1.431823725536184,mmr1,mox
67.34739589395487,61.84388029018403,1.0889904640191919,mmr1,mox
80.18609123359576,59.31736722929553,1.3518147378933845,mmr1,mox
59.72938418787245,44.54046197558735,1.341014024969255,mmr1,mox
74.32409751271685,56.08725120122799,1.325151365433462,mmr1,mox
45.25215982484282,44.60818654544294,1.0144362129301951,mmr1,mox
73.17477769257238,56.961577661116166,1.2846339707778822,mmr1,mox
81.21947860042121,60.4291802649613,1.3440440238358613,mmr1,mox
44.112468713761515,36.93341268020306,1.1943783558730425,mmr1,mox
67.63525199629993,57.60505130197972,1.1741201590419468,mmr1,mox
38.431949824060304,30.396152260229982,1.2643689074536015,mmr1,mox
61.24282410501403,50.91638928065749,1.202811608801165,mmr1,mox
34.846605160544996,32.14333490241434,1.0841004913254229,mmr1,mox
80.03606837812056,69.28900392923231,1.1551049061098448,mmr1,mox
45.703602280939506,38.898707778526905,1.1749388319313034,mmr1,mox
57.685247161906794,46.92366308020862,1.2293423696121708,mmr1,mox
73.67641653977364,71.58276794710584,1.0292479412673012,mmr1,mox
52.6778113854432,46.68887931497286,1.1282732024914919,mmr1,mox
82.81161300226474,61.25578728888662,1.351898598767808,mmr1,mox
55.065000743382576,41.998815189383976,1.311108432346952,mmr1,mox
53.05097248393806,45.13121834600441,1.1754828349019035,mmr1,mox
64.32203552105723,55.47937371797035,1.159386474837272,mmr1,mox
54.292790012005426,41.09685476270179,1.3210935563195423,mmr1,mox
69.0331273634195,57.51573775298017,1.2002476202236065,mmr1,mox
48.93496041290305,41.76636542942974,1.1716355950480222,mmr1,mox
56.97995912810259,49.64966994222457,1.1476402399936998,mmr1,mox
68.70905432839456,51.102069383730786,1.3445454392942697,mmr1,mox
75.58580328493713,67.88091477002737,1.113505961742163,mmr1,mox
55.128631743640675,42.871514802319766,1.2859035188711756,mmr1,mox
77.50050240938198,56.12004546169849,1.380977185100028,mmr1,mox
60.83765031532083,52.60056198058789,1.1565969644539695,mmr1,mox
54.64407244973139,44.6674781915148,1.2233525298975079,mmr1,mox
56.17670187717194,42.1210186922148,1.3336976080199847,mmr1,mox
71.92896713369224,60.51009342962124,1.18871023091961,mmr1,mox
61.60212941739075,44.414230107662725,1.3869908195653406,mmr1,mox
54.422050217829096,48.58985867410322,1.1200289875886023,mmr1,mox
58.0607053074734,50.59416909329085,1.1475770103154568,mmr1,mox
38.26590975216032,34.76876999077601,1.1005827862852808,mmr1,mox
62.741128996523535,48.58388884485432,1.2913978376016446,mmr1,mox
76.01966739193233,61.49754457701147,1.2361415063773036,mmr1,mox
73.47519338585617,68.14304984476743,1.0782492646459996,mmr1,mox
45.504595144624865,43.82193280111337,1.0383977208661308,mmr1,mox
62.42100224931014,46.95424367485521,1.3294006539974923,mmr1,mox
33.037285547265434,26.04856985934995,1.2682955619310874,mmr1,mox
53.67351872144169,45.66650841689171,1.1753365996684837,mmr1,mox
66.33940707726147,61.11421267239588,1.085498841863109,mmr1,mox
56.95219152614137,45.52267756909368,1.2510729721400973,mmr1,mox
42.27076817817615,25.76046202664767,1.6409165384708375,mmr1,mox
51.92257445120784,35.66834765424067,1.4557045073837247,mmr1,mox
53.45963682421037,44.46202038033049,1.2023663424854243,mmr1,mox
77.18626692799486,63.28717149179817,1.2196194759312,mmr1,mox
62.89152309601953,53.26686827816148,1.1806874541149623,mmr1,mox
58.13514998686821,47.92391063059402,1.2130719138299089,mmr1,mox
74.88153824873437,64.93584775694305,1.1531617871382593,mmr1,mox
64.7294681280144,53.03802008011631,1.220435227978677,mmr1,mox
67.56092901421661,58.56232418210386,1.1536586014607435,mmr1,mox
52.50925157511541,45.53115211138922,1.1532598921866657,mmr1,mox
60.14777301493321,45.8206471435841,1.3126783833160074,mmr1,mox
57.16594834834733,46.89745963047165,1.2189561822492347,mmr1,mox
66.87355074096472,54.36539047785136,1.2300757918442473,mmr1,mox
78.13871408069777,64.15594650898223,1.2179496731414892,mmr1,mox
51.16550414697681,47.81058329694102,1.0701710922286622,mmr1,mox
62.809776045550414,53.90086942743001,1.1652831709906832,mmr1,mox
64.29850398540042,50.736764336688225,1.26729610817743,mmr1,mox
67.01676469182605,58.072945622587,1.1540100811721254,mmr1,mox
61.20290316697161,55.284461508188016,1.1070543421664156,mmr1,mox
72.44772047970484,63.615173931948334,1.1388433922574044,mmr1,mox
40.75005302090508,38.127052735864304,1.0687963033285666,mmr1,mox
41.5365947965369,27.69818708471998,1.4996142046946834,mmr1,mox
46.32763554699642,38.735516728275115,1.1959989038478325,mmr1,mox
79.02973963507822,65.99497126101936,1.1975115395157083,mmr1,mox
43.91304147714946,30.155755387446774,1.456207643050108,mmr1,mox
75.03797160571285,66.58207988102731,1.12699951307912,mmr1,mox
81.73403981591368,65.07534486669209,1.2559908823126054,mmr1,mox
66.36355636547245,57.876126966005046,1.1466481923445344,mmr1,mox
53.24882850205968,42.47711192074188,1.2535887232968372,mmr1,mox
56.441886773004825,47.04060526690768,1.1998546033316198,mmr1,mox
53.62270852542817,44.44889190474148,1.206390220938401,mmr1,mox
71.2004607175789,57.692782721550984,1.2341311574659435,mmr1,mox
63.89339177403485,57.558284473118995,1.1100642133257896,mmr1,mox
66.19157544849256,57.76203675285877,1.1459356208594322,mmr1,mox
67.97827635159771,56.64869249162893,1.1999972702219557,mmr1,mox
78.62137008498797,70.16487044819493,1.1205232701603398,mmr1,mox
57.70729603635433,52.15450757825864,1.10646804496742,mmr1,mox
70.95949603338426,57.28394380205251,1.2387327289927572,mmr1,mox
43.33380440248705,39.205571725268555,1.1052970916008293,mmr1,mox
58.06756717150791,49.28098047664837,1.1782956956187802,mmr1,mox
67.40243803932961,64.98424120238775,1.037212050063193,mmr1,mox
62.379130195643285,51.893200528732805,1.2020675071121218,mmr1,mox
66.58506619756764,58.74827400985322,1.1333961264359875,mmr1,mox
42.41744013836468,37.42713318401505,1.133333935298068,mmr1,mox
53.55593486589719,41.328692213223626,1.2958536067289665,mmr1,mox
68.60893977398668,58.60291484985696,1.1707427855724508,mmr1,mox
59.96404767931331,48.558242473706485,1.2348891686469683,mmr1,mox
63.17259424748145,56.06065662961569,1.1268614755059552,mmr1,mox
71.5125215315537,60.2639003866134,1.186656042386513,mmr1,mox
54.25783664455404,47.937520936241505,1.1318448594102053,mmr1,mox
69.56455653623593,57.951982341479976,1.2003826914207916,mmr1,mox
80.99380584664188,63.64534144673398,1.2725802706931373,mmr1,mox
57.6458287742339,43.316254886161886,1.3308128536442294,mmr1,mox
54.78530127838357,39.45336856479848,1.3886089647428665,mmr1,mox
56.901678558049824,44.89535093255246,1.2674291964781566,mmr1,mox
42.200662277084824,35.6229978450347,1.1846465718765145,mmr1,mox
85.57457090820841,66.05800132073786,1.2954459595698309,mmr1,mox
77.6123380431514,56.58313458517095,1.3716514401712145,mmr1,mox
68.68053281176155,60.06909158550769,1.1433589388312217,mmr1,mox
57.13502725405567,48.777797682772515,1.171332654779426,mmr1,mox
78.7466538133854,70.36679397462608,1.1190882711209076,mmr1,mox
40.35827990154467,35.5437685678061,1.1354530351657572,mmr1,mox
59.49044707210085,46.742336223774466,1.2727315722366983,mmr1,mox
57.4003984934532,50.21993135325095,1.1429804252358349,mmr1,mox
54.06890803306446,43.66117543146543,1.2383749978956924,mmr1,mox
57.13565760614424,45.40666399041249,1.2583099612472808,mmr1,mox
52.603219632878265,42.38513688793318,1.2410770259386403,mmr1,mox
63.4572743169833,54.31566481805004,1.1683052123094948,mmr1,mox
69.39928225618878,56.011295728632625,1.2390229748017114,mmr1,mox
78.68100365972214,61.97040621209685,1.2696544765324342,mmr1,mox
63.112848004294605,56.49338037305385,1.1171724472412363,mmr1,mox
61.71863276788344,54.36398323404342,1.1352853322424403,mmr1,mox
69.11028818863034,62.25093016769146,1.110188843804601,mmr1,mox
46.59339032420365,42.56160575146751,1.0947282063623063,mmr1,mox
95.23746850389472,65.24982072021841,1.4595820716850536,mmr1,mox
66.77014362722117,43.18855505243298,1.5460147612291963,mmr1,mox
66.62328487287476,40.53008375934318,1.6437983515767214,mmr1,mox
51.28886541961322,25.59398516336283,2.0039421407898597,mmr1,mox
56.045590743511305,38.30919393233673,1.4629801619554126,mmr1,mox
61.424403652797146,51.27883578742227,1.19785097905564,mmr1,mox
79.58450737804918,65.21069142251271,1.2204211555188968,mmr1,mox
51.426791590560896,46.83520558848667,1.098037063025148,mmr1,mox
55.78220538967109,46.997040194076035,1.1869301802691485,mmr1,mox
59.34381772639956,46.26626934231548,1.282658372286854,mmr1,mox
86.29684048423928,65.43707582179387,1.31877592940206,mmr1,mox
42.70991079864871,33.96077232289908,1.2576248382269637,mmr1,mox
73.08341380214206,59.697968484481784,1.224219444270365,mmr1,mox
83.68730340251194,58.93312839955553,1.4200383667930838,mmr1,mox
77.08886182275644,65.66670578496861,1.1739413588857446,mmr1,mox
71.71964608531468,61.510956536060945,1.16596538444771,mmr1,mox
86.38938698749853,80.00785118918242,1.0797613697089135,mmr1,mox
67.53608848735497,52.56294885171644,1.284861103928525,mmr1,mox
65.39010156187896,58.18626993959633,1.123806383013742,mmr1,mox
73.42154718182529,58.32094596285044,1.2589224329213333,mmr1,mox
68.10870036776076,51.87931103374358,1.3128297005228382,mmr1,mox
53.18543545772898,42.128073167791115,1.2624701643936502,mmr1,mox
58.16636426358813,50.22790938745631,1.1580486819567755,mmr1,mox
76.5312602915331,57.28801422206559,1.335903527653706,mmr1,mox
71.7763335038253,61.32893902806899,1.1703501583644673,mmr1,mox
51.45517380643801,46.29456088932257,1.1114734175674121,mmr1,mox
67.95171816261862,56.49975716032244,1.2026904464350237,mmr1,mox
72.80116523696634,64.31901516471645,1.1318762429823856,mmr1,mox
49.63986297202434,41.6265249743649,1.1925055719302617,mmr1,mox
61.91054418431721,53.239801254657166,1.1628620454119665,mmr1,mox
53.06921077042422,42.310814653730986,1.2542705973576558,mmr1,mox
55.11352866686543,45.14677993450946,1.2207632249036116,mmr1,mox
66.30739365559388,56.00463213671379,1.1839626674759662,mmr1,mox
70.91930201950521,60.79967611008358,1.1664421022753326,mmr1,mox
37.23811567128878,35.368777965604735,1.0528527648736388,mmr1,mox
46.545689036342424,38.70970076913617,1.2024295747967653,mmr1,mox
77.9796115737242,65.42982489515848,1.1918052921381783,mmr1,mox
46.60327418948853,42.134685801001616,1.1060548643839818,mmr1,mox
54.69212389120936,47.53445027461268,1.1505786555907531,mmr1,mox
58.56761028761227,45.49949594431988,1.2872144860524284,mmr1,mox
37.93920337635856,36.81851798982035,1.030438090605604,mmr1,mox
71.63918766998428,63.092015549466666,1.1354715338554415,mmr1,mox
57.23591584604616,45.77185316126915,1.2504609687614217,mmr1,mox
66.27871645981243,49.63979631621471,1.3351931590855997,mmr1,mox
65.55807468313736,54.28171066967859,1.2077378158193839,mmr1,mox
49.85764902478279,44.354986560791815,1.1240596129242235,mmr1,mox
82.94329367055349,69.51317352717722,1.1932025177662988,mmr1,mox
52.94640729810155,45.64219337736023,1.1600320532440582,mmr1,mox
78.14863288139067,73.01864727941862,1.0702558290670774,mmr1,mox
55.3340509464936,44.09584530747383,1.2548586054005182,mmr1,mox
37.203460388970775,34.26788978739092,1.0856653450152047,pre7,phi
84.03289746658362,81.59607328961279,1.0298644785064803,pre7,phi
102.60969153168,99.2964988347183,1.0333666618243669,pre7,phi
64.78176222455635,57.28026224845651,1.1309613413353738,pre7,phi
70.38516232666176,63.110158907264264,1.1152746807386047,pre7,phi
44.0614337925884,41.09691334274866,1.0721348687458743,pre7,phi
51.771454636040495,45.7463605563708,1.1317065228007654,pre7,phi
73.23916541028579,71.12815590710801,1.0296789573166316,pre7,phi
58.2013244311208,54.271835569724296,1.072403831935041,pre7,phi
88.80689818449896,87.6064460221522,1.0137027834920185,pre7,phi
78.02252595455995,70.37406761588703,1.1086829083181526,pre7,phi
106.1617808407018,105.7144452809569,1.0042315462050244,pre7,phi
77.12050498035262,75.2125025793675,1.025368154702361,pre7,phi
59.143829685715744,55.605238421078056,1.0636377320755508,pre7,phi
81.44899147244762,77.84121793684933,1.0463478556890666,pre7,phi
86.44982483742548,83.9783733201166,1.0294296188363636,pre7,phi
74.77395906114162,59.831337748035594,1.2497457331813817,pre7,phi
85.08388252301411,80.04941952641595,1.0628919363361131,pre7,phi
50.95743954226032,47.80790582147019,1.0658789308310528,pre7,phi
100.45851528842522,99.0501176084092,1.0142190409665546,pre7,phi
55.89031769841447,50.866342625662696,1.0987681601117734,pre7,phi
109.60886510822456,108.12855372819672,1.0136902911302126,pre7,phi
95.7482429451496,88.2460671768014,1.0850142789175812,pre7,phi
79.59466436082826,76.26609289535722,1.0436441849727125,pre7,phi
49.27455365642467,47.229464533422785,1.0433011287171092,pre7,phi
58.81125260592993,55.25989869333488,1.0642663847848022,pre7,phi
58.25316969014988,28.221033242957173,2.0641756518495833,pre7,phi
79.5611949768743,68.28640108572134,1.1651103837936851,pre7,phi
59.05450046651478,54.451136293411174,1.0845411957667563,pre7,phi
76.20995543017558,75.07170673756512,1.0151621528545973,pre7,phi
76.43808212520885,66.8065727380271,1.1441700867510507,pre7,phi
49.54387463107491,48.70699696251396,1.0171818777742554,pre7,phi
88.7078691245089,83.64064072289197,1.0605833283655137,pre7,phi
66.5443341871189,56.625911139140904,1.1751569705184346,pre7,phi
51.90499050259761,48.50052344776112,1.0701944394167906,pre7,phi
70.40854360877043,66.8554505318213,1.053145899828436,pre7,phi
61.24818425586358,58.66891136334679,1.0439631967353697,pre7,phi
98.4105497592784,97.34665813890882,1.0109288972082786,pre7,phi
94.25817002935068,88.96818775829149,1.0594592562167389,pre7,phi
61.17399461490319,53.870532265605334,1.1355743491318886,pre7,phi
83.86000445828188,81.67966421312799,1.0266937954037703,pre7,phi
102.41586097309904,98.09147935511484,1.04408519115436,pre7,phi
103.91363121905997,101.37499816254996,1.02504200347742,pre7,phi
49.664814441517706,37.732475749109774,1.31623524445489,pre7,phi
51.54480657392757,47.659266022815366,1.0815274945537794,pre7,phi
91.21155334762533,85.21139272481415,1.070415004742246,pre7,phi
89.0791721254252,87.83743784434824,1.014136731575406,pre7,phi
89.89596990515903,85.88360389554703,1.046718649749397,pre7,phi
75.33308914247868,58.769876651553794,1.2818316701450314,pre7,phi
49.01775548923767,43.437700637291194,1.1284611010730161,pre7,phi
100.63414861638924,95.73707084246836,1.0511513223752045,pre7,phi
94.67687403727416,90.90465556357871,1.0414964277715915,pre7,phi
47.59372446965864,41.39292304281644,1.149803419788164,pre7,phi
60.65248929836539,57.75875846563127,1.05010029490949,pre7,phi
73.36432138709775,63.07091927951892,1.1632036162650543,pre7,phi
50.7369461693272,42.61864588180206,1.1904870537191705,pre7,phi
78.39451181755456,73.52200256412033,1.0662728038342644,pre7,phi
90.56674219180952,85.81877548914294,1.0553255004584312,pre7,phi
62.61172477532022,56.913810493635566,1.1001147916870164,pre7,phi
46.3621835168588,39.665969015509745,1.1688150993797926,pre7,phi
56.95827087795048,55.76627111413222,1.0213749232287503,pre7,phi
75.99720244722202,71.61381551756841,1.0612086773756424,pre7,phi
72.60532552104216,70.64876337104748,1.0276942165246234,pre7,phi
69.24250180164772,66.07772578243294,1.0478947479160392,pre7,phi
58.6864119007608,55.493444685421274,1.0575377368162975,pre7,phi
71.80240870978496,66.47671197996193,1.0801137205977989,pre7,phi
62.26747149425048,55.44241700078203,1.1231016767067024,pre7,phi
104.87553571597216,101.6393123107676,1.0318402725444427,pre7,phi
68.17365778025935,63.28829243906703,1.077192244456522,pre7,phi
69.00079774662446,63.845712924474654,1.0807428500054175,pre7,phi
48.86415048872354,45.05041758428892,1.0846547736721674,pre7,phi
93.31211437276784,90.20960574080894,1.0343922202794351,pre7,phi
77.49715352464739,71.33407785779924,1.0863973552603274,pre7,phi
79.88718269674789,73.97699542032319,1.0798922319410802,pre7,phi
43.707196882475635,35.91427337440986,1.2169868070787282,pre7,phi
68.254298034006,63.17510534611644,1.0803986421559928,pre7,phi
59.67132039015681,56.084680002539365,1.0639504475634889,pre7,phi
64.89314766821182,59.52190921901727,1.0902396868593462,pre7,phi
34.87891800327735,29.6626483179065,1.1758531345369434,pre7,phi
83.05206788545992,67.90820495290225,1.223004907036796,pre7,phi
103.24651374200126,101.08944505482856,1.0213382187032756,pre7,phi
56.886311399762405,51.771199631207686,1.0988022646759634,pre7,phi
49.329790355434824,46.29646254925241,1.0655196453283102,pre7,phi
98.54079748591968,93.3614258865748,1.0554765691522034,pre7,phi
84.37422957386545,77.9010292809364,1.0830951831147775,pre7,phi
65.99554060069606,61.228437543550434,1.0778576630141001,pre7,phi
67.66389888498796,59.72253867114362,1.132970908312734,pre7,phi
113.16231851343277,106.03699740625694,1.0671965566874433,pre7,phi
73.76781619461153,70.08282244020157,1.0525805557781893,pre7,phi
96.00401169985248,93.88085697378555,1.0226154169711061,pre7,phi
82.52863521680807,80.2222176238945,1.028750359454369,pre7,phi
84.17159920362192,70.80546690023432,1.1887726031412325,pre7,phi
63.22917993873255,60.59188389236437,1.0435255660816403,pre7,phi
64.33422523681345,59.80096367640888,1.075805827894926,pre7,phi
48.08997561527123,43.548994369828954,1.1042729300906269,pre7,phi
79.0095143511202,73.27061338564292,1.0783247293873726,pre7,phi
60.55892557816705,56.10202057243076,1.0794428607073463,pre7,phi
102.92481534899729,96.30956515318026,1.0686873643889419,pre7,phi
87.80052995046303,79.43098288356043,1.1053687964452321,pre7,phi
76.7140883591237,68.67375312872981,1.1170801778566286,pre7,phi
67.62578581151583,66.18644214242177,1.0217468052746639,pre7,phi
56.27655349867053,50.05408743091841,1.124314843944363,pre7,phi
84.30449318335518,82.30840498901924,1.0242513288236146,pre7,phi
57.643996002051125,55.37397945674736,1.0409942822887939,pre7,phi
68.42031515442162,64.47093034979731,1.0612583808422849,pre7,phi
67.74797047350837,64.24827220577174,1.0544714767819428,pre7,phi
86.45620334722969,77.18771412981636,1.1200772599875848,pre7,phi
94.14154209546906,89.61450213873022,1.0505168231558173,pre7,phi
93.5239535399128,86.60453340915085,1.0798967427960398,pre7,phi
53.35014543395662,47.852226060952425,1.1148937014132037,pre7,phi
71.86439290694433,39.817066613346704,1.8048640700933842,pre7,phi
67.52204950812933,61.93873619069338,1.0901425127604536,pre7,phi
81.93144660543449,72.45440275429077,1.1308001100123966,pre7,phi
53.62436076959312,47.6885509985063,1.1244703319099114,pre7,phi
79.66291801356711,73.81031197048249,1.0792925254864814,pre7,phi
77.03283117852548,73.67258566026958,1.045610527825794,pre7,phi
56.23158530104599,48.11258620850393,1.1687500035304073,pre7,phi
76.00801496528268,74.26504423025445,1.0234695980200894,pre7,phi
46.66137023001087,42.89160307332073,1.0878905633404734,pre7,phi
78.61241416832755,76.71287128804535,1.0247617231422572,pre7,phi
77.24402588259377,73.05308549589127,1.0573684240474446,pre7,phi
72.36508692917981,63.30382545824989,1.1431392400907272,pre7,phi
65.86967184019254,58.990152971071886,1.116621478715173,pre7,phi
84.61461339519961,83.41560775288048,1.0143738764797015,pre7,phi
70.78428368223469,64.4032167824923,1.0990799407006804,pre7,phi
81.66800540177083,78.45750127903167,1.0409202953242302,pre7,phi
56.245496657268205,54.02883387159184,1.0410274038293075,pre7,phi
78.46188386518772,70.38701081761513,1.1147210679040764,pre7,phi
85.26982211522092,79.42151513977188,1.0736363057939244,pre7,phi
52.50403830688483,48.359380416962686,1.0857053554902112,pre7,phi
48.411354755028945,44.07245571496485,1.0984492234361884,pre7,phi
77.9451730052992,68.10652841843736,1.1444596401451343,pre7,phi
71.58624468990864,64.7497034392475,1.1055841322435653,pre7,phi
55.64186780593278,48.95563502146054,1.1365773885180168,pre7,phi
95.9991378618808,92.21710940893112,1.0410122208036092,pre7,phi
33.57709434261181,31.169218893433484,1.0772517096886762,pre7,phi
71.1222016608985,65.54314770436653,1.0851203238162497,pre7,phi
41.304263485186496,39.53187036370622,1.0448345374295138,pre7,phi
62.59665422639878,56.93551740224874,1.0994306731974381,pre7,phi
65.92116283953078,31.375790297612,2.101019997081891,pre7,phi
69.0295635544613,64.58899954651228,1.0687510882522844,pre7,phi
64.05728950567932,58.24374859965929,1.0998139894116299,pre7,phi
91.25987766762285,89.17559534244226,1.0233727884538,pre7,phi
68.09364976423191,66.6668428004795,1.0214020479119217,pre7,phi
78.64926298428779,73.19003330040262,1.0745897964204798,pre7,phi
54.741713128262205,50.95231658470971,1.0743714279850751,pre7,phi
61.73402878883301,59.59765840652883,1.035846548999149,pre7,phi
60.64683057540275,55.13405793515287,1.0999885161134675,pre7,phi
50.95204175480609,47.30865030213604,1.0770132191343778,pre7,phi
99.27659510423304,96.19301701103716,1.0320561532324335,pre7,phi
77.80633406847679,68.7727867772798,1.131353515169482,pre7,phi
35.81791893045826,33.9644617972995,1.0545704844145691,pre7,phi
94.35507177066876,84.85735263348577,1.1119257064052581,pre7,phi
67.29735570807993,62.07233848673201,1.084176258680262,pre7,phi
54.97959153412644,52.454628906884416,1.0481361260171005,pre7,phi
58.854288931686256,57.05332709841423,1.0315662893798543,pre7,phi
74.66625867531444,69.88973436898114,1.0683437181362825,pre7,phi
62.69454122426327,58.3676938005956,1.0741308614736378,pre7,phi
61.59555328185437,57.42382056191855,1.0726481219659976,pre7,phi
83.29475234815362,80.09018718940295,1.0400119574096174,pre7,phi
71.69699068310766,67.05503456220441,1.0692260641010791,pre7,phi
90.4990087567082,88.88463963182163,1.0181625208987022,pre7,phi
59.76293370593799,56.5044080561591,1.0576685211274186,pre7,phi
66.69519399330517,63.61710816200226,1.0483845606981144,pre7,phi
67.09865230989787,63.10512835378286,1.0632836674339101,pre7,phi
52.170899576816346,48.77683525202346,1.069583528887354,pre7,phi
66.4349075382162,58.82086940537361,1.1294445017527572,pre7,phi
56.45265563017381,53.70127718807207,1.051234879060062,pre7,phi
61.46228187370062,56.91129598880231,1.0799663020464996,pre7,phi
70.5907713050467,65.67351389998949,1.074874285127265,pre7,phi
102.27220618819052,98.07239824546367,1.0428235468680518,pre7,phi
73.65585455918234,61.77609034310646,1.1923035943209626,pre7,phi
67.46088173813146,59.70779012936577,1.1298505872008908,pre7,phi
85.10477664240767,78.54618568962978,1.0834998019979447,pre7,phi
62.796874846131296,58.7204801571734,1.0694203228251347,pre7,phi
76.05704051136661,71.16989804618899,1.0686686731236552,pre7,phi
60.48940946240404,53.92781726728649,1.121673609792064,pre7,phi
55.293036308397824,50.6121883224691,1.0924845998775097,pre7,phi
60.048004110162495,54.660588025432666,1.0985612537176357,pre7,phi
67.36508790097474,57.996048070660024,1.1615461767136248,pre7,phi
72.09886952826034,65.75268830140365,1.0965159203493922,pre7,phi
69.2278252751334,66.46311106776918,1.041597724857405,pre7,phi
68.34794421186326,64.25106404284124,1.0637636159035486,pre7,phi
72.18412553065131,69.30950649237641,1.0414751046970894,pre7,phi
79.23895365799909,74.61137133994065,1.0620224804202363,pre7,phi
72.33420968150922,65.46152672690076,1.1049881250597873,pre7,phi
72.37814508319975,68.05476677552164,1.0635279277635137,pre7,phi
79.89609669637217,77.21938315385347,1.0346637519388824,pre7,phi
54.42331836822241,53.00754828604005,1.0267088391740469,pre7,phi
67.1138378333308,63.376404163037186,1.0589720057433203,pre7,phi
90.79641904586316,88.42125314010727,1.0268619344490892,pre7,phi
75.9054379763414,50.78614128136652,1.494609278460602,pre7,phi
85.83006722171945,83.98679551770202,1.021947160772778,pre7,phi
69.20769716577436,64.28350908804099,1.076601108862762,pre7,phi
56.800599772854945,52.55908925875766,1.0806998479980423,pre7,phi
69.7032331465303,65.77648174797602,1.0596984103467209,pre7,phi
67.91838147543102,62.28600606266775,1.0904276220102533,pre7,phi
68.61904297401317,59.58532968186496,1.151609688834157,pre7,phi
44.37114535759885,41.729516649398555,1.0633036018699815,pre7,phi
73.98749865817614,71.58717293986551,1.0335301090926854,pre7,phi
86.50878457513232,85.45957695352266,1.0122772386549523,pre7,phi
66.66712872582953,61.11678638817321,1.090815349851745,pre7,phi
60.05631216856946,56.7887029893367,1.0575397747655255,pre7,phi
62.77239850249835,54.76428690004517,1.1462287204993546,pre7,phi
78.13270298506234,72.0164565204857,1.0849284560791577,pre7,phi
61.54144799282406,53.604286370845706,1.1480695324822983,pre7,phi
102.45156909468604,95.53979915685451,1.072344405146634,pre7,phi
79.35621097554386,70.14338610382886,1.1313427449606985,pre7,phi
76.45185090940853,68.2378936448926,1.1203723741424532,pre7,phi
57.675784557333785,52.38029851570783,1.101096904593584,pre7,phi
95.08517097300862,91.13684433138867,1.043323056340015,pre7,phi
100.13868213449852,99.47539133317557,1.0066678883333204,pre7,phi
66.0521166244187,63.489961188044134,1.040355284338354,pre7,phi
48.569842291054066,43.34406235621456,1.1205650705255192,pre7,delta
56.54274641364555,48.44828340586313,1.167074299412698,pre7,delta
62.67486816051052,58.93105285771526,1.0635287360610106,pre7,delta
91.32947299189898,87.96329482239824,1.038267986394748,pre7,delta
70.99253425405757,65.73028712210765,1.0800581796056086,pre7,delta
52.32615084844204,46.53986764315669,1.1243296016579063,pre7,delta
58.093812887325136,51.12693722248491,1.1362662432627841,pre7,delta
42.15301554323391,33.27110758030375,1.2669555842555775,pre7,delta
85.92712006034392,73.30823038539718,1.1721346922249591,pre7,delta
64.36993781683053,60.023016471206475,1.072420907864724,pre7,delta
87.16346120996536,85.0511824564668,1.0248353837359019,pre7,delta
88.972703525012,87.41259036918211,1.0178476938990233,pre7,delta
79.9255275678784,78.6825437836299,1.0157974529606797,pre7,delta
50.8868310814385,50.324902943160616,1.0111660054051679,pre7,delta
61.03775443107495,54.42332928334239,1.1215365769575782,pre7,delta
68.69624481833026,63.691144786832886,1.0785839232164671,pre7,delta
59.182365981358785,54.43144219072641,1.0872827101289226,pre7,delta
84.91356983649095,81.42718436413995,1.042815989519667,pre7,delta
