Gene ID,Vector_1,Vector_2,Vector_3,EGFP_1,EGFP_2,EGFP_3,PolyD_1,PolyD_2,PolyD_3,PolyE_1,PolyE_2,PolyE_3
YLR028C,161.685593,159.483887,191.809052,138.869614,125.065605,100.562744,118.360153,122.365616,120.715561,109.28495,125.08477,124.679626
YLR029C,3164.718994,3151.79248,2729.875,2031.287231,2194.586182,2089.171875,2659.393311,2755.235352,2595.243896,2855.230713,2782.584961,2960.422119
YLR030W,16.307274,15.196056,20.488857,13.893249,13.295775,11.693027,18.151556,15.929996,16.500237,15.747256,17.714798,18.633171
YLR031W,11.957326,9.575942,14.803369,12.341793,9.290205,8.009926,13.828251,10.968916,12.333591,13.201477,13.376679,13.12554
YLR032W,9.8576,9.118824,12.313748,12.132306,10.908192,8.519597,12.51896,12.434754,11.476291,8.674831,9.593873,10.673115
YLR033W,38.310654,33.691349,43.771603,30.077974,28.335501,22.648424,28.260107,29.43515,26.483536,23.426022,31.617136,29.037018
YLR034C,138.601486,134.978714,166.690018,97.093544,106.210556,75.919563,102.660446,114.300858,110.792999,80.147377,110.086472,113.643227
YLR035C,11.822599,10.653066,15.430452,14.35653,12.027299,9.418229,11.572263,11.03526,13.672427,9.469434,12.200194,11.077324
YLR035C-A,36.146976,39.44286,49.856579,39.199566,33.245754,27.111547,25.731226,23.70715,24.979643,20.50511,25.798521,23.005644
YLR036C,47.187092,38.093712,58.515095,34.459511,29.581945,29.650644,49.364323,43.877945,42.262791,41.613476,41.99736,43.423702
YLR037C,6.298595,5.904565,7.629662,6.872894,6.780912,6.942553,5.389047,6.662075,7.67116,5.001537,7.87914,6.072877
YLR038C,215.846466,218.600861,235.833344,288.018982,264.69043,271.245087,321.652863,307.00943,294.542175,251.712204,261.46991,261.819458
YLR039C,11.88483,10.487499,16.307325,15.199286,14.645746,10.091064,13.604684,14.325431,13.893742,11.962786,13.711684,15.41031
YLR040C,25.702866,25.554356,28.523298,22.060528,19.36355,24.40251,24.32144,21.506151,21.460655,21.522699,27.851967,25.229662
YLR041W,10.73275,9.351789,11.87061,7.929662,12.638913,10.032591,8.009826,6.999888,8.277104,9.515585,11.446609,12.338049
YLR042C,41.584831,35.33947,47.612095,58.50119,56.721752,63.758709,19.162359,18.680555,17.623556,15.99247,21.102642,18.887621
YLR043C,1070.386719,1014.209351,976.414307,491.819122,610.277344,656.544434,727.427002,740.814331,711.34314,856.072083,750.66571,751.885193
YLR044C,4394.025879,4517.24707,4328.617676,3482.213623,3742.717529,3150.664307,3386.087891,3220.905762,3183.917725,3380.78418,3465.605957,3432.818359
YLR045C,21.082426,20.604383,27.397699,19.400326,17.618366,13.695461,17.449327,17.374811,16.489386,13.935105,16.734701,16.06267
YLR046C,30.496124,27.33662,32.709244,28.364594,27.127028,26.086405,37.603287,32.491489,32.390141,31.19698,33.343136,33.528324
YLR047C,26.487289,23.418711,30.064968,22.155725,20.138233,17.2381,20.563328,22.408611,21.914728,19.177408,20.293161,20.95298
YLR048W,2205.681396,2220.946777,1937.957642,1372.279541,1425.283936,1338.711914,1599.033325,1521.182495,1503.43103,1767.939331,1632.752808,1730.565186
YLR049C,29.839996,28.719748,41.047253,31.903088,29.679668,25.493418,29.175621,31.752281,30.820715,30.780321,32.290257,31.238142
YLR050C,197.197098,195.815536,180.79924,72.949341,81.825104,91.413795,115.007904,101.532448,117.421028,108.002708,103.555832,100.169121
YLR051C,58.163548,54.336575,53.534573,54.30455,42.84687,34.07169,55.086483,56.977791,54.021004,40.338173,56.467381,52.808552
YLR052W,52.617149,47.996918,52.598324,63.84642,51.594826,41.03273,60.881752,58.652893,56.927891,46.241547,62.452969,55.306824
YLR053C,10.087327,9.71875,18.784906,12.590999,12.530946,9.293762,14.589899,13.164827,13.465822,10.485787,8.535354,11.851786
YLR054C,5.479277,4.680799,6.938004,5.002335,4.384702,4.314078,6.437618,6.142688,6.780396,5.489553,6.229237,6.503631
YLR055C,27.746395,30.724827,26.581295,29.764057,24.454651,21.209209,27.358755,26.482014,26.947929,21.87005,27.154894,23.992174
YLR056W,550.271423,578.448914,511.202515,309.999908,319.91098,292.597809,381.858398,350.352448,394.273804,339.876923,345.577362,374.949371
YLR057W,27.487654,25.615496,25.63069,34.794437,30.90497,28.074024,30.654613,32.051598,30.621712,23.046896,28.303089,26.908865
YLR058C,838.632141,792.791565,778.930664,402.066528,420.00592,331.75061,452.124512,456.103607,707.286377,528.697449,482.43689,544.243347
YLR059C,93.561142,106.394325,106.045372,62.886143,64.153252,64.409355,65.31794,63.186646,61.715515,66.996597,75.375336,70.32972
YLR060W,227.679092,234.186722,213.410049,169.827759,165.863068,140.211014,165.105026,165.12616,159.726974,172.554764,190.01947,185.114273
YLR061W,1469.711792,1851.078003,1354.93811,998.02356,1137.474976,908.013672,1216.898804,1262.701538,1320.293213,1394.377197,1349.925415,1403.074951
YLR062C,385.695007,262.809326,249.816162,282.030884,237.867661,280.323669,406.23584,344.546539,250.011703,412.759827,285.974609,375.253448
YLR063W,15.653868,14.78077,14.669299,20.120493,19.147694,12.541026,20.623171,23.797756,24.108032,14.905299,24.518038,23.472158
YLR064W,128.51416,108.670593,128.234192,106.463364,109.85096,98.36734,103.714455,101.335121,98.615089,94.632668,94.214355,100.093735
YLR065C,151.217361,156.242157,167.388504,116.175858,110.120667,115.099762,136.833389,120.866875,129.624817,116.908325,133.76889,138.699387
YLR066W,149.21489,145.643021,155.528748,104.09996,105.272903,95.934875,123.092155,120.439224,122.128372,119.755341,125.127205,117.91449
YLR067C,8.678638,8.034281,9.372027,9.556437,8.812091,7.278675,8.365605,7.782585,8.187466,6.89017,8.640718,7.874348
YLR068W,36.948093,26.507534,25.135281,24.487045,20.419569,14.532754,28.831459,30.913786,26.045654,21.869539,30.837202,26.75079
YLR069C,27.61919,26.633352,30.854641,28.427208,26.347086,21.768248,22.021849,22.165333,21.10091,22.970432,22.187281,20.809908
YLR070C,18.714388,15.590384,19.300474,14.175609,13.913845,13.33301,17.201666,14.648489,18.782507,14.839723,16.327209,14.151762
YLR071C,15.902805,15.63458,19.259907,24.994156,22.394014,18.178387,23.130104,22.459717,21.611633,17.371185,21.822929,21.030289
YLR072W,26.707958,25.679092,34.536922,29.487108,23.729654,21.527037,26.281227,23.386335,25.961447,21.011723,24.199013,22.649582
YLR073C,42.529812,38.870003,34.329308,44.843388,36.595127,31.637726,48.486679,39.859474,46.814487,35.35001,51.508801,53.19688
YLR074C,103.207695,111.727592,83.774773,111.034622,93.335571,81.333298,118.514282,122.787697,128.561539,88.364594,120.956055,106.494415
YLR075W,3853.369385,4063.007812,3393.634521,2089.248291,2630.136475,2517.334229,2854.758301,3151.343018,2811.592041,3260.550537,3066.104248,3191.498779
YLR076C,412.977692,345.152374,335.730255,248.815933,247.775131,308.740509,320.334015,324.62915,322.262878,368.037964,306.751923,318.685944
YLR077W,28.435585,31.29443,32.169514,32.744797,28.976902,27.910748,29.248993,27.674606,28.175398,24.957897,29.357143,26.740538
YLR078C,55.61496,53.570179,63.876904,48.327259,44.226372,40.610149,48.578411,48.273632,47.034878,40.820763,45.894737,50.309879
YLR079W,72.825752,67.787773,78.697571,76.499496,63.036919,51.580616,58.947773,72.513504,54.939949,47.432259,69.487381,62.974388
YLR080W,17.80011,18.956589,30.100048,30.136751,25.410788,22.445124,25.481159,27.038128,23.435587,19.740738,19.276793,20.044189
YLR081W,7.022509,6.929808,8.555653,6.090988,5.728739,3.794636,7.172947,6.177774,8.102907,5.425689,6.295974,5.484109
YLR082C,16.335625,15.873077,23.011234,17.388006,16.577541,12.301188,17.231039,17.131567,17.235199,14.254187,17.073441,14.732867
YLR083C,147.242691,131.24028,143.087738,107.305565,96.085854,99.199371,104.253471,101.066772,98.379608,112.734673,112.917473,122.603241
YLR084C,35.085609,30.902155,41.366673,29.996111,27.188759,25.348124,20.584572,21.662848,19.866898,20.637514,23.739035,23.484131
YLR085C,26.590334,27.068407,29.795835,26.891617,22.799152,23.185127,25.735275,24.893972,23.713722,22.15683,27.387728,25.108868
YLR086W,9.989026,9.552726,12.296282,11.387938,10.153081,6.838455,9.664347,10.790918,9.358651,6.966025,9.414931,8.82602
YLR087C,3.772278,3.22928,4.159529,5.138016,5.162359,4.064,5.701797,5.017074,4.859091,3.97116,4.29948,4.417911
YLR088W,54.236832,50.650711,61.788574,48.405964,39.12635,39.777435,48.377831,47.36129,45.938484,41.780235,44.406139,43.718208
YLR089C,216.921631,191.18927,384.745941,143.083023,138.418854,137.480606,129.990463,117.896904,114.689697,115.140182,109.843468,108.27639
YLR090W,36.200428,32.523125,43.336864,43.178547,36.103745,34.586845,41.139694,35.598137,37.41571,30.294172,38.924297,32.063179
YLR091W,30.390648,31.082912,35.176975,18.110415,18.815704,15.260275,22.621782,20.877096,25.577034,20.529001,23.459002,26.465618
YLR092W,12.947305,11.572938,14.593655,15.021676,13.541045,13.361844,13.244367,12.704616,13.662061,9.514069,11.2577,10.909568
YLR093C,104.183769,97.174088,126.755684,110.254036,99.163696,83.855194,103.618103,105.876152,103.519455,95.36924,109.373383,100.797409
YLR094C,16.978251,17.120792,21.441748,32.867867,30.548849,25.215097,28.95822,29.845268,32.35218,22.700348,29.467117,27.394983
YLR095C,20.523321,21.972837,26.919701,24.323957,20.323212,15.505548,20.226347,19.932217,20.091724,16.014284,18.613379,18.90349
YLR096W,16.13187,15.097967,18.158009,21.178787,18.111668,14.167892,17.908237,17.606943,17.690649,15.820735,17.051142,17.918791
YLR097C,29.607634,29.717768,42.51268,37.979996,30.6441,28.447378,36.536858,36.801151,37.254791,34.457005,33.718651,35.730221
YLR098C,16.034698,15.879087,19.69656,16.977837,16.399921,13.909137,18.099154,17.071627,17.497549,16.732523,17.46151,16.676327
YLR099C,22.752499,23.662125,27.446144,32.385128,28.713932,21.276136,21.973185,22.502274,22.608047,18.840355,22.540575,19.996109
YLR099W-A,88.704376,110.778412,75.829536,52.772839,52.939884,66.000862,52.977634,52.277233,54.020245,59.375431,59.35688,54.721092
YLR100W,145.802307,140.653336,161.602112,98.668175,92.203751,87.617104,106.276596,99.117981,95.647774,97.724319,104.062531,102.531082
YLR101C,3.980743,2.475207,2.843381,3.239972,3.943176,3.410916,5.971694,3.128817,4.311469,3.736838,3.351482,4.124024
YLR102C,23.580332,24.839306,27.481827,23.76276,19.440861,17.123604,21.248404,26.29447,24.641071,19.286226,23.691437,20.322657
YLR103C,14.632629,14.587459,17.01396,14.4287,12.764062,10.569633,14.520039,14.030361,13.325019,12.504354,11.528373,13.955602
YLR104W,131.652313,135.654602,120.617836,79.328308,80.737907,82.409096,86.152534,79.463112,80.524483,77.524994,80.035767,77.99527
YLR105C,34.379982,33.514175,35.017273,28.108747,24.683609,21.501127,27.54726,27.596066,26.77951,22.36043,29.660278,24.879919
YLR106C,7.2273,7.067966,5.815963,7.322839,6.06412,5.116055,7.225144,7.034579,6.76986,5.79394,6.74027,6.656136
YLR107W,34.748417,27.119301,36.265171,42.348633,41.07436,35.096375,40.37661,42.875805,42.985546,32.607166,39.849369,35.407604
YLR108C,25.698689,24.953033,31.071154,29.595324,27.664703,25.756805,41.861618,32.491013,41.055977,36.404495,31.567568,29.085646
YLR109W,3095.917725,3502.789551,3373.952393,4019.646973,4288.527344,3391.301514,4260.206543,4307.324219,4397.44873,4117.671875,4102.414062,4373.461914
YLR110C,19628.31055,21815.83594,18173.95313,12648.74902,13945.35742,15709.89258,15783.13965,14035.2041,13656.83594,18052.62891,17419.42383,18064.32813
YLR111W,2.625336,1.641305,3.184694,1.789317,2.087712,1.738711,2.629318,2.525067,2.078205,2.618614,2.408097,1.874963
YLR112W,25.567698,27.157991,29.009001,11.92768,8.215212,10.059672,14.265413,15.737003,16.014084,15.61834,17.13677,17.520679
YLR113W,186.552505,185.786041,212.744675,162.193024,145.574371,118.688507,159.892471,161.263443,155.010376,170.253479,180.047714,170.009415
YLR114C,43.181129,44.601547,46.814259,38.736309,33.581703,26.242794,31.245852,33.642269,31.672327,29.603191,34.047131,34.055069
YLR115W,14.32935,13.588227,14.527241,12.601856,13.00849,10.021102,13.030746,13.66121,13.193734,10.545916,14.461577,13.245716
YLR116W,17.229984,16.897207,20.529655,27.039333,21.033989,14.994298,23.931837,22.472124,23.495741,15.284857,22.274256,18.589523
YLR117C,16.978764,15.196348,19.364687,17.926437,17.583176,14.456841,15.736028,16.550867,16.776867,12.168955,14.903599,12.954183
YLR118C,86.578415,76.381126,87.596016,69.67099,67.350258,64.246185,76.182129,75.1726,74.233612,74.460518,63.304741,75.343803
YLR119W,25.32575,18.103802,24.074116,24.543444,19.117416,15.070138,23.48103,24.686562,23.326563,17.072786,21.561468,18.663065
YLR120C,98.966461,98.019424,110.105598,104.576431,93.204178,91.268707,83.910904,80.794975,80.376381,79.048721,84.270424,79.302361
YLR120W-A,8.185435,8.914356,7.821462,17.319986,17.75872,18.183863,16.180452,13.634755,14.869783,8.36838,6.531195,7.422982
YLR121C,55.758522,56.754105,67.64283,118.654015,101.824448,101.839363,82.126137,68.602905,78.920959,50.90097,55.851593,53.628792
YLR122C,6.954835,9.860897,9.326241,5.620655,4.94314,4.46183,6.111648,6.580256,7.416419,4.799342,5.833824,5.836298
YLR123C,6.806674,8.187719,7.791888,5.412196,4.453863,4.825326,7.336171,5.118281,4.382905,5.40707,6.196042,4.193182
YLR124W,12.626797,9.664069,12.081819,8.695724,5.866291,6.501113,6.862909,7.46213,5.653519,6.106209,8.273475,6.937781
YLR125W,14.090019,12.355926,13.620818,10.429033,9.629495,6.727024,9.964098,9.675153,10.397972,6.580799,9.413438,9.203962
YLR126C,42.751152,43.377613,45.818363,23.162342,23.292866,18.911238,33.278297,34.000301,29.995935,25.074223,28.646292,31.216486
YLR127C,19.61467,16.346878,21.133074,12.535041,10.815025,9.152325,11.956858,13.196626,12.22274,10.103209,12.226958,13.187305
YLR128W,19.695282,20.60923,22.302557,28.447395,23.597029,20.18734,25.17391,23.544323,25.804979,21.602713,24.203255,20.679277
YLR129W,31.447395,29.771536,27.923027,29.461021,23.70627,20.198395,27.389973,27.158983,27.670479,21.695288,32.379162,28.567772
YLR130C,218.300629,209.573303,235.152542,113.445526,178.744049,103.55954,145.204437,168.713974,146.372391,112.618309,217.973297,231.738174
YLR131C,12.75407,14.476881,15.120338,17.282789,16.767799,10.580326,14.271965,13.933836,13.498604,11.372209,11.524162,12.13036
YLR132C,16.459377,17.643309,19.669411,14.316513,14.182102,11.241698,14.40157,15.123146,15.458284,14.565291,18.252474,16.820354
YLR133W,29.653412,33.7342,36.729691,25.441893,22.190258,18.388186,23.158178,22.669022,22.946009,22.715725,26.162031,24.579296
YLR134W,19.020351,18.810661,19.23312,20.064465,20.580473,15.887627,24.96438,22.075439,19.592926,22.099211,18.376434,21.116196
YLR135W,12.312258,11.429202,13.875853,11.683726,10.383564,7.476212,10.753798,11.887334,11.571306,9.572554,11.110698,10.461775
YLR136C,25.959694,27.654774,31.100418,6.554436,9.331206,5.909203,9.553878,12.561751,11.317122,5.731068,11.852322,10.506356
YLR137W,43.212826,46.329678,49.036167,30.09815,27.851931,21.046354,36.311085,38.448971,35.624271,31.168907,36.317326,37.992939
YLR138W,51.995922,50.06345,49.380848,57.212406,47.412384,46.18116,42.763546,43.921265,45.526623,38.496716,42.529182,40.804432
YLR139C,11.362489,10.085327,11.569671,13.748493,12.20181,7.77714,10.567184,10.747975,11.054126,9.177941,13.109632,12.115384
YLR140W,8.675326,6.453588,10.479748,5.097716,3.471594,2.569154,4.702464,5.385594,6.362687,5.16522,4.644049,5.363425
YLR141W,17.99206,20.879698,22.312277,17.319695,12.973849,12.965877,18.81472,17.532511,20.314909,15.477705,19.871424,15.965102
YLR142W,15.060906,13.537721,39.186481,12.160091,12.10898,10.428013,16.899599,14.516937,17.960905,9.543324,10.646949,10.892591
YLR143W,21.867144,20.761963,23.241468,20.719025,18.322863,15.144003,19.497169,21.102318,21.329229,17.51988,22.106255,21.943119
YLR144C,26.174343,24.055075,30.751232,24.62014,23.15432,21.061457,25.17263,24.846272,23.650927,24.240501,24.064144,24.936773
YLR145W,27.789049,24.824659,25.779968,22.55925,19.583279,15.701173,25.013828,25.468838,23.844408,18.144886,25.264212,20.648727
YLR146C,51.312458,45.020679,45.268986,37.871506,36.963791,35.107113,43.130981,37.908241,38.69149,37.992352,37.106804,40.689419
YLR146W-A,43.021481,39.66507,33.654854,33.83744,39.63871,56.643566,45.927944,53.524422,63.272282,43.516483,48.45713,43.066505
YLR147C,65.282944,61.123806,54.525867,50.843807,48.617737,45.040737,56.659649,61.028568,59.013424,44.327175,62.913067,49.803829
YLR148W,14.788186,13.250765,17.726765,14.749929,13.827681,10.652905,15.331087,14.25184,14.330661,12.275678,13.505203,13.392299
YLR149C,11.512403,11.368658,24.212238,34.092487,32.122986,25.311064,24.253778,23.996826,23.005711,19.076431,16.690466,15.928658
YLR149C-A,500.681183,546.823059,493.794586,595.590942,545.581543,458.711212,541.343506,622.837341,593.902405,548.681274,584.7099,592.107788
YLR150W,1152.455444,1319.5,983.096619,1009.167786,946.100037,854.805115,1169.988281,1274.762085,1174.504761,1189.840698,1227.947632,1259.22998
YLR151C,15.492281,13.833447,20.907768,17.311468,16.325191,12.680172,17.245783,17.956631,18.569265,13.594601,14.777184,14.790275
YLR152C,18.918158,17.606564,37.993473,36.767811,33.671642,37.294281,24.567629,25.57864,28.48587,20.894939,18.617538,20.247986
YLR153C,323.672028,307.7547,453.052277,221.632996,214.413391,195.66217,204.734726,197.371429,184.016327,219.438263,223.03157,213.858917
YLR154C,86.962677,92.803276,63.251476,54.878609,51.863995,57.403671,74.931511,77.982735,70.377693,71.797806,79.066467,68.144173
YLR154C-G,0.004704,0.004686,0.006233,0.005723,0.006432,0.002331,0.005805,0.005459,0.006105,0.005785,0.005855,0.005216
YLR154C-H,3.852797,3.543862,5.922002,6.038043,4.143335,4.732408,24.564169,5.16787,6.27751,5.892296,6.364413,4.440014
YLR154W-A,0.012752,0.014557,0.005956,0.052753,0.015691,0.016696,0.000151,0.001082,0.008047,0.025347,0.024207,0.022344
YLR154W-B,0.006628,0.127464,0.001332,0.014722,0.009118,0.001938,4.10E-05,4.90E-05,0.001028,0.088756,0.194908,0.019052
YLR154W-C,0.795383,2.113357,5.673711,3.579385,1.447261,0.229817,0.006235,0.379962,0.121992,3.975218,1.954874,0.743271
YLR154W-E,8.247722,4.92072,10.58606,8.452197,7.595432,6.226057,7.794296,7.094861,7.016353,12.372993,5.993773,11.920814
YLR154W-F,4.113675,3.423134,4.486912,7.295489,5.64784,4.967339,5.090435,4.467749,4.503139,6.490607,4.267264,5.17927
YLR155C,199.596786,181.220001,182.512222,99.034889,106.523453,129.203186,113.46524,107.86364,104.734314,114.788612,101.454636,104.328011
YLR156C-A,3.512693,3.045989,4.272888,5.07742,3.013839,3.132845,6.079226,4.92334,5.08561,4.892191,5.453993,4.629307
YLR156W,3.325755,3.092077,4.382152,4.403232,4.386646,3.77853,5.551298,6.201903,5.602519,4.794785,5.789121,5.786849
YLR157C,230.716843,210.775085,211.794815,112.796349,122.109863,151.966629,128.344757,121.837456,119.889313,131.706177,117.114586,120.375748
YLR157C-A,0.147394,0.019711,0.027867,0.22812,0.54377,0.014412,0.18696,0.120282,0.136678,0.152161,0.41094,0.216015
YLR157C-B,71.071396,71.825096,93.682724,59.789707,48.412281,38.705036,33.781593,30.552757,32.887741,28.566309,37.018837,33.278835
YLR157C-C,3.256155,3.589925,5.524071,5.292644,3.925022,3.023105,10.335247,6.415559,6.877275,6.518626,7.080915,6.307855
YLR157W-D,2.731005,1.97767,2.968691,2.92884,2.272219,2.253798,4.332078,4.833382,4.392304,3.267901,4.902466,4.100501
YLR157W-E,3.301695,2.902591,4.48205,3.576422,3.296968,3.192524,3.922166,4.184945,4.42977,3.450332,3.498545,4.564324
YLR158C,231.029678,210.022675,213.291336,112.333687,122.44445,152.071976,126.864281,120.230339,118.326431,131.870422,116.882095,120.006027
YLR159C-A,3.574554,2.593321,4.444036,4.876224,3.089871,3.304995,5.212384,5.483552,4.833512,4.911275,4.548212,4.803895
YLR159W,3.982248,3.224105,4.294885,4.499223,4.19839,3.785994,6.613265,6.92875,6.066653,5.055978,6.238879,6.195933
YLR160C,264.400726,242.832214,240.754105,125.825592,140.292191,179.789825,145.463058,135.318802,136.012985,151.471497,132.482361,136.569992
YLR161W,4.846912,3.486122,5.067984,5.712439,4.431559,4.425261,7.003051,7.343358,7.299,5.896994,7.542542,6.439882
YLR162W,0.698693,0.587368,1.302088,1.947598,1.753424,1.7006,0.428631,0.362424,0.592875,3.221849,3.227679,0.347737
YLR162W-A,4.622228,3.505978,7.738294,9.758234,7.882026,4.898331,3.181952,2.6116,3.260097,13.55244,14.39124,2.614231
YLR163C,49.83963,47.492962,53.847542,47.839893,42.729023,32.77319,41.274017,41.021729,40.056896,32.957821,42.575001,38.19553
YLR163W-A,0,3.00E-06,0,0,1.20E-05,0,0,1.80E-05,0,0,0,0
YLR164W,20.031178,17.488977,27.82435,19.646238,18.019796,18.575569,18.620298,18.738827,18.494804,17.726301,16.349604,14.396436
YLR165C,22.828264,22.797918,24.986364,21.221834,16.982521,15.398915,21.307047,23.365181,22.361481,17.136938,20.468842,18.610773
YLR166C,19.665644,18.456911,27.221249,20.129156,18.883398,15.031898,20.668339,20.371359,19.765821,16.793852,20.17137,21.606382
YLR167W,5338.047852,5550.325684,4838.947266,3314.663574,3719.313965,3461.487549,4366.39209,4574.151367,4126.172852,4810.044922,4587.023438,4857.273438
YLR168C,40.116436,39.300278,37.339146,52.572365,44.546001,39.843182,41.310028,44.8452,39.32539,36.626842,41.801373,37.702976
YLR169W,24.796331,28.936317,34.72369,32.741352,30.83263,21.141134,33.080833,31.571182,28.316483,21.230324,27.914003,24.605013
YLR170C,43.1474,42.748665,46.100491,36.716774,18.205156,30.676121,38.014359,38.436413,32.451595,31.306219,33.096004,30.712849
YLR171W,37.348457,34.752846,33.615601,22.202671,36.322739,23.952583,21.223875,29.98406,24.423735,21.851357,22.025043,20.666952
YLR172C,132.390656,128.617096,106.901222,113.416878,110.219879,90.447105,127.812897,123.941521,120.237122,113.423561,122.27282,113.758911
YLR173W,21.071098,20.357361,26.839769,29.781208,26.125154,23.318268,23.634733,23.438927,23.282183,20.992231,20.558348,21.540964
YLR174W,17.561674,15.957726,17.843008,22.004101,19.487591,18.489321,25.273298,26.595795,23.499447,18.720613,15.816219,19.205523
YLR175W,232.974823,219.50528,168.877304,144.38623,134.724014,113.388,144.132202,148.561813,144.682938,126.766724,161.590668,150.108093
YLR176C,3.936174,3.964053,5.353422,9.18714,8.514607,5.504077,8.969065,8.713906,7.590362,6.19791,8.167373,7.325979
YLR177W,13.436703,15.578815,27.490253,28.661484,26.56152,22.301329,25.582582,24.309904,25.961786,26.169195,19.404589,20.638615
YLR178C,66.835175,77.494179,139.947067,179.502457,172.301025,172.856842,128.776154,146.236832,154.695099,114.449493,110.042534,106.609062
YLR179C,1049.31604,1142.602539,1114.456543,941.153931,873.879395,884.366943,1106.311279,1121.712769,1032.592773,978.542664,875.292664,952.23468
YLR180W,315.940155,334.091217,238.312805,417.460083,399.798126,418.75589,374.51236,375.850403,385.443817,349.048126,368.539917,362.002777
YLR181C,42.965069,40.271812,44.707264,38.635883,34.028595,28.889112,36.104313,37.875999,33.149357,28.456625,34.231045,31.451454
YLR182W,18.061544,16.523458,21.840895,18.992462,15.535164,13.28972,16.595509,16.961573,15.830804,14.421896,18.159155,16.218512
YLR183C,38.609982,36.849922,42.4562,23.057398,21.994493,18.044069,26.381519,25.428404,22.832691,24.851027,25.499186,27.690161
YLR184W,0.849984,0.884235,1.116909,0.535098,0.393812,0.471907,0.568646,0.716584,0.727349,0.99128,0.597662,0.564388
YLR185W,1484.103149,1499.383301,1021.474304,981.217346,1329.226196,2024.507202,1397.912842,1511.625122,1463.98291,1650.959961,1564.236694,1441.12561
YLR186W,128.620697,115.708961,113.691292,92.92347,88.66404,76.620239,107.168167,101.50119,103.000984,104.269455,108.949875,107.771881
YLR187W,4.711792,5.423495,5.593208,8.2383,7.23139,6.102818,7.817103,7.258144,7.240371,5.33409,6.579239,6.790435
YLR188W,52.614292,51.301819,52.978199,44.125015,39.362324,38.042973,46.421364,45.256306,45.585461,43.704437,44.954178,43.842793
YLR189C,22.839136,23.350285,29.180719,30.426031,25.402151,21.462177,24.497341,23.409407,22.43955,21.547497,19.410686,20.160637
YLR190W,56.239079,58.040848,69.598572,79.852623,70.839348,60.611134,57.132084,65.046249,55.416443,61.749916,69.38723,65.759651
YLR191W,26.01181,28.281965,29.641539,29.100595,25.621202,22.272562,27.730034,27.210274,27.264009,21.838446,26.010597,22.010178
YLR192C,263.391876,263.275513,286.210022,206.735825,195.016983,137.182022,224.130127,254.880325,236.061508,189.037994,218.082306,225.33371
YLR193C,46.792618,40.179897,51.8153,51.511978,43.026478,34.919094,55.126404,48.078453,54.008129,39.108421,41.722519,40.317474
YLR194C,165.584473,190.523956,212.740784,183.401871,149.005203,144.018326,109.713066,124.780495,117.614685,100.984314,127.992149,118.089073
YLR195C,59.537022,50.767021,65.710266,52.231136,50.530231,40.833366,52.42149,55.20303,51.654839,48.357548,48.466843,51.701641
YLR196W,78.805092,73.255981,57.339882,52.051147,45.562664,37.902412,50.718491,47.544941,53.542671,39.565102,54.190487,50.597542
YLR197W,214.533813,192.699814,160.378311,129.607605,118.546532,103.076797,143.124588,139.538925,145.740814,132.681702,152.348434,152.696045
YLR198C,2.889814,2.051068,2.056113,1.593805,2.347151,1.472919,3.431394,2.570711,3.384042,2.329394,1.535719,3.317541
YLR199C,55.556477,48.590347,61.741993,60.064323,53.46616,43.656971,62.991837,59.546516,63.369709,53.098797,52.702415,55.900826
YLR200W,112.257248,101.016258,94.867477,56.058872,58.119034,40.336529,72.716499,81.972702,75.936378,59.704639,75.123947,71.306923
YLR201C,77.5952,68.023476,100.29351,72.820114,72.833771,63.454357,85.439255,82.600281,80.812881,79.962738,78.295914,77.720604
YLR202C,9.226404,7.424181,9.042329,9.312687,10.871518,7.099921,10.708484,9.994802,9.182552,10.004362,8.876998,9.464715
YLR203C,62.108868,57.939739,72.038376,72.444801,63.928474,56.119049,57.909248,53.938667,56.26305,58.397331,59.314358,53.915993
YLR204W,136.081665,141.936951,138.562027,110.208954,96.99543,108.214676,96.382057,105.657913,95.902542,89.470139,116.204681,100.61673
YLR205C,17.712713,19.482893,21.196638,31.794287,25.816004,18.854731,11.9182,11.930767,12.378941,6.854854,12.130169,10.203243
YLR206W,48.354279,53.384315,65.399788,70.517387,58.256832,47.531399,50.520748,50.813431,48.712307,40.94305,47.268421,45.013687
YLR207W,27.373884,27.287531,34.238369,34.660648,30.885668,28.339443,33.376762,31.723577,32.863026,26.395678,31.666182,30.645584
YLR208W,233.739716,226.95578,240.482101,176.755859,180.791382,156.875336,188.050644,184.656448,190.771301,195.756012,194.78952,192.002197
YLR209C,100.493195,96.756126,106.391556,59.887535,69.137848,64.132851,73.126518,76.445,67.04702,76.097137,82.295395,82.588745
YLR210W,16.411203,16.161345,16.568056,19.108707,16.561003,11.571203,16.1381,17.570854,13.571286,13.059263,16.778887,16.636509
YLR211C,22.29328,18.862026,34.774574,27.01104,20.701176,14.797985,22.111893,24.051798,28.036482,16.087643,19.593643,21.814976
YLR212C,64.161842,64.574402,68.921585,35.552036,33.004646,32.321487,39.02549,40.268929,38.448151,42.716785,44.505119,41.942154
YLR213C,9.390568,9.308865,10.021501,5.146816,5.293659,3.879119,6.289672,6.388661,5.838656,5.556121,7.153615,7.184118
YLR214W,31.909439,52.367882,35.053989,13.404764,45.028545,6.970489,17.429785,15.209272,21.077763,9.945456,17.190567,22.788515
