Gene ID,Vector_1,Vector_2,Vector_3,EGFP_1,EGFP_2,EGFP_3,PolyI_1,PolyI_2,PolyI_3
YOR358W,9.121918,4.955279,8.734172,3.376623,3.908847,4.852044,7.297754,6.462403,7.105632
YOR359W,13.434234,5.122755,17.964422,6.961434,12.705917,13.153149,13.885368,17.057127,19.743788
YOR360C,59.829918,22.066923,57.569153,32.805923,50.461418,54.821552,61.004227,54.695446,61.405941
YOR361C,38.598759,26.393539,62.892082,44.423687,66.584984,77.936569,83.578239,70.937294,74.211586
YOR362C,99.154846,63.133492,106.414375,59.221077,72.593811,66.238815,224.948181,225.108826,233.365829
YOR363C,3.755542,3.634305,5.046297,5.599435,6.244232,5.838358,10.533186,9.144501,9.549544
YOR364W,0.093875,0.581498,0.331462,0.232724,0.609897,0.508739,0.415705,0.243955,0.600316
YOR365C,2.685856,1.699845,4.049522,0.906732,1.196303,1.255404,2.099565,1.408458,1.420519
YOR366W,0.346929,0.082698,0.188069,0,0.223581,0.000464,0.169441,0.023936,0.054371
YOR367W,48.412533,25.985996,44.28381,18.2215,25.197893,25.279554,33.250587,33.639053,37.968071
YOR368W,11.347486,7.783842,15.370243,4.159606,7.489098,12.076239,6.581428,6.218345,7.948197
YOR369C,2241.661621,1504.135742,4623.271484,1270.192749,1733.338257,2004.500732,1492.040894,1557.697266,1639.886353
YOR370C,20.859465,19.089155,31.204647,26.632082,38.29195,41.364616,40.648777,36.754124,38.073277
YOR371C,6.108065,7.341389,6.793777,6.391711,7.447216,8.778766,8.248242,6.47737,7.206285
YOR372C,2.476336,1.459333,4.57022,1.926889,3.138432,4.779007,4.246423,4.721352,5.264923
YOR373W,13.51845,18.44146,5.665371,11.570183,10.254193,9.399655,8.141181,7.513274,9.017708
YOR374W,213.242538,206.50647,54.956917,268.303131,387.858459,238.744919,239.54541,247.303131,313.746918
YOR375C,497.162292,308.840118,158.738205,395.428619,394.102386,516.934875,461.874908,436.76828,451.964355
YOR376W,1.808419,1.547518,1.308303,0.648353,1.19743,0.474846,3.424265,1.483916,2.521091
YOR376W-A,5.113752,4.874446,6.011145,3.080915,6.515984,4.558919,7.319315,10.116821,10.33263
YOR377W,9.409668,6.045942,13.273553,5.301269,7.164706,8.937541,15.083457,17.005842,17.479702
YOR378W,2.310629,3.946261,3.86805,3.543271,5.529723,5.706069,7.0924,8.076201,6.381797
YOR379C,0.218216,0.156252,0.16321,0.123372,0.116756,0.032055,0.043372,0.089601,0.06727
YOR380W,13.015461,10.420675,8.474865,11.45824,13.416382,12.589734,14.71435,15.6164,12.59777
YOR381W,11.457957,4.878512,17.420292,3.500067,7.027334,7.606524,9.720769,8.882634,9.409033
YOR381W-A,5.734413,1.389251,5.360825,0.288489,0.405993,0.83943,1.417273,1.468044,0.728638
YOR382W,7221.026855,921.384338,4293.939453,130.032974,125.493195,245.299774,82.876854,96.120575,101.633209
YOR383C,678.418884,38.713997,435.230347,37.693977,36.576561,54.087025,50.34705,52.900684,46.943787
YOR384W,12.541081,8.296592,13.35177,10.388878,17.066713,21.74581,20.94038,19.413933,21.384859
YOR385W,5.084585,2.76071,6.565761,5.248515,21.03212,21.107487,21.802322,17.005625,22.903505
YOR386W,0.84452,0.728361,0.727507,2.369496,3.193802,2.441549,5.906786,5.510256,5.313969
YOR387C,4.334614,5.083114,1.028909,17.487516,10.332606,4.31573,9.532992,7.904369,14.922153
YOR388C,1.541764,0.86244,0.961123,1.165105,1.663802,1.939849,1.863544,1.539844,1.614787
YOR389W,5.223945,4.75769,4.892495,3.126099,4.357047,3.740792,7.453014,7.883607,7.406535
YOR390W,20.668821,19.914555,26.624094,11.432343,11.541066,24.64072,13.073858,10.218576,9.673319
YOR391C,2.205981,1.072172,1.54137,1.1141,1.091984,0.311045,3.940525,5.025645,3.113523
YOR392W,0.885538,0.699659,0.771851,0.380715,0.581351,0.473699,2.63873,1.484151,1.039452
YOR393W,1.310811,0.926284,0.852199,0.61453,0.66,0.427214,2.064332,1.857597,1.909871
YOR394W,0.555467,0.072247,0.051223,0.090232,0.031649,0.089516,0.188745,0.388981,0.107651
YOR394C-A,5.889697,3.750634,3.324556,3.683185,1.849803,2.739891,3.638398,3.722264,4.05719
YOR396W,9.613142,11.06355,9.27741,8.685482,11.004701,14.884034,18.014559,16.126041,15.253457
YOR396C-A,0.003615,0,0,0,0,0,0,0,0
YPL283C,6.267923,6.610837,5.819567,5.177147,6.963267,9.785309,12.283379,10.605574,9.851411
YPL283W-B,0,0,0,0,0,0,0,0,0
YPL283W-A,0,0,0,0,0,0,0,0,0
YPL282C,0.555467,0.072247,0.051223,0.090232,0.031649,0.059677,0.188745,0.388981,0.107651
YPL281C,1.327253,0.926253,0.86797,0.66009,0.680856,0.447063,2.162015,1.936794,1.931072
YPL280W,2.924411,1.580675,1.252367,1.321205,0.562468,0.615399,4.025955,4.262033,2.552258
YPL279C,18.421978,15.322748,23.339781,10.001601,9.82985,18.887041,10.966288,8.649128,8.884459
YPL278C,5.682816,2.938716,3.043634,5.721115,5.320213,2.870688,7.19427,9.538383,7.571066
YPL277C,2.750845,1.521039,1.697139,2.928602,4.537725,2.780524,8.259143,8.385298,5.890782
YPL276W,4.699422,2.38609,2.480573,2.575757,2.73705,2.468129,3.004377,3.61441,2.699641
YPL275W,3.144545,1.363689,1.865136,1.800004,2.915412,2.738021,2.727465,2.734083,2.470762
YPL274W,186.544006,282.175323,138.799255,251.299988,197.97113,95.448441,398.753784,289.457764,274.023132
YPL273W,82.229134,49.939159,142.914749,35.302986,46.8881,59.415936,40.657337,41.593323,41.986126
YPL272C,6.268248,2.917139,4.386556,27.447433,29.668179,26.762424,9.478245,8.380448,8.130148
YPL271W,434.467377,240.394501,385.48996,417.818909,466.374878,344.93158,377.166534,426.097839,446.245911
YPL270W,45.082539,40.18565,30.85924,56.381073,56.622314,71.703728,66.032364,57.192242,53.934025
YPL269W,5.556623,4.603207,3.298096,2.247242,3.18177,3.530482,2.654136,2.573423,2.35561
YPL268W,2.628364,1.664534,3.779778,2.409017,3.573912,5.141905,3.012762,3.675764,3.503706
YPL267W,9.095531,5.023827,11.560384,3.391349,4.602263,7.956402,3.259897,3.459776,3.476063
YPL266W,33.164017,24.104897,58.659073,5.64952,9.608945,12.843224,18.592571,14.72875,21.770206
YPL265W,256.213196,146.669861,161.289474,141.027527,156.417007,153.288467,184.470535,191.826996,175.313828
YPL264C,63.208645,74.206528,40.904564,16.66992,12.371303,15.459224,20.966431,23.99618,19.439447
YPL263C,7.094792,6.239693,13.562207,3.016746,4.516059,7.812685,10.215392,8.744206,8.503987
YPL262W,195.609756,222.279602,157.557358,253.835846,258.604858,209.340378,319.922638,302.076141,299.84375
YPL261C,2.124106,1.800312,3.643618,1.240547,2.594469,2.113743,5.124797,5.271633,5.862728
YPL260W,5.712739,2.786578,8.993335,4.523836,7.477845,9.091414,14.838147,13.132221,13.436592
YPL259C,8.354159,6.806744,13.398086,7.104418,12.67846,11.314491,10.034218,9.872707,11.318619
YPL258C,4.403587,2.384939,3.752332,2.153707,2.995243,3.14003,5.503013,5.37357,5.116879
tW(CCA)P,5.989933,5.256518,3.098975,12.733586,6.36531,5.932215,3.79063,5.922398,6.455836
YPL257W-A,0.895863,1.963377,1.38834,3.279522,6.335671,5.438717,6.082377,4.649489,4.802336
YPL257W-B,8.914802,10.702477,12.046576,3.119871,3.481148,4.045274,7.418661,6.304643,6.368368
YPL257W,8.150183,4.807774,10.672905,3.964144,8.663913,9.416013,14.409323,15.164848,13.89345
YPL256C,13.14295,7.844582,23.768551,14.924414,25.919888,46.405426,14.996762,15.037183,13.733986
YPL255W,2.806375,1.30632,4.153882,1.428553,1.440116,2.089,3.017231,1.718416,2.779855
YPL254W,5.812791,3.516501,7.227785,5.01297,5.252375,6.571807,9.076939,8.697385,7.900118
YPL253C,6.516173,5.904478,4.822924,5.025216,3.962609,5.09448,6.723606,5.936754,6.117764
YPL252C,68.195099,40.697884,65.693748,36.108665,43.961597,40.953625,40.031609,51.118809,48.611034
YPL251W,9.039901,5.88118,9.833643,4.780111,7.974144,7.192678,9.818149,9.102676,9.348416
YPL250C,360.656158,311.216248,223.346329,115.478539,158.712906,90.013893,245.494629,241.543854,218.981903
YPL249C-A,1795.777832,1417.488281,2895.62793,448.177185,592.299805,702.039124,576.058716,637.846313,717.275391
YPL250W-A,1.445683,3.743427,28.493015,0.243267,3.622007,3.992393,0.252199,9.653663,0.133895
YPL249C,27.776295,23.864426,23.577948,2.065745,2.017306,2.753577,5.074816,3.891923,3.884062
YPL248C,10.652813,6.910745,6.874397,4.429155,7.167298,6.931231,12.331022,10.865486,10.992739
YPL247C,23.545994,26.230124,12.40291,35.948975,44.397564,19.860298,49.153496,61.180424,51.51532
YPL246C,382.345612,425.370667,287.182373,459.53064,439.981018,394.524536,476.615021,465.027008,421.030945
YPL245W,31.823381,37.452881,45.305244,12.636431,14.465514,21.878807,22.556276,22.509371,22.150444
YPL244C,108.511993,114.987503,98.418739,79.474213,107.344116,104.65699,130.884689,128.432205,119.938385
YPL243W,12.235683,6.598841,22.681116,7.443753,13.081602,15.899572,22.329168,17.465635,20.087517
YPL242C,3.468746,3.187281,4.651401,2.41793,2.638917,4.265619,6.059145,5.097709,5.801993
YPL241C,25.516338,17.737032,33.693138,9.779315,11.604178,17.760445,8.845057,8.857207,7.101964
YPL240C,27.04001,19.300249,37.394398,41.414413,43.899132,29.682487,414.824921,307.66153,364.291962
YPL239W,30.299679,16.826334,51.810825,7.61278,12.220021,12.819291,27.958681,24.945852,28.380764
YPL238C,33.466782,38.413662,94.792847,18.65572,19.066185,25.971006,27.693237,23.005556,25.78116
YPL237W,144.620956,105.936996,239.706955,52.749672,67.260254,77.375305,89.711647,81.952782,98.696968
YPL236C,8.164956,6.850272,9.682509,6.824274,11.14024,10.624287,12.65988,13.063184,13.028935
YPL235W,16.670065,11.548689,24.924067,10.395937,16.888212,19.148943,28.047636,24.599119,26.232311
YPL234C,743.42627,505.830231,603.431213,556.674072,615.676025,834.023438,551.388916,603.246826,537.99884
YPL233W,5.380314,5.323036,8.290037,3.976076,5.676692,10.820791,5.220062,4.791455,4.882681
YPL232W,40.302906,30.328337,44.9431,23.163023,36.512924,32.162422,30.602968,29.826876,29.377111
YPL231W,428.260681,527.231934,241.211853,732.621277,643.894714,648.802002,547.83313,463.040436,471.22818
YPL230W,6.763125,6.183424,4.03114,7.111417,8.77995,7.629026,8.857536,8.37576,8.970765
YPL229W,38.696785,23.673483,19.771053,30.793484,54.01931,46.368523,49.161701,50.445961,54.739258
YPL228W,4.073144,1.469441,5.479439,1.347146,2.191658,2.532073,4.346456,4.055847,4.089582
YPL227C,16.288795,7.595405,38.302223,7.894249,9.89528,11.481696,14.589709,12.037728,12.417649
YPL226W,37.534515,38.280144,63.473846,28.572691,45.382481,69.13958,67.914955,57.703476,68.528641
YPL225W,220.32663,100.416138,280.620667,92.975899,100.343452,88.889107,141.423965,117.392982,156.626877
YPL224C,21.338894,13.964686,22.507376,13.043181,20.984852,19.387701,27.031597,25.398258,27.946045
YPL223C,30.329065,30.273024,10.362546,17.189585,16.696442,10.68081,42.703846,40.622189,36.139091
YPL222W,12.018841,17.608637,6.303509,51.936066,39.648571,34.433067,60.455944,55.118626,46.707581
YPL222C-A,0,0,0,0,0,0,0,0.000272,0
YPL221W,42.98344,27.947617,26.528702,56.333706,82.887779,93.944672,93.292107,76.839935,78.040352
YPL220W,2024.735718,1985.909912,3119.343994,979.807495,1410.873779,1418.937134,1340.872559,1391.404907,1406.915405
YPL219W,3.057242,1.939284,2.449876,1.987377,3.662106,2.80034,3.49944,4.44652,4.203279
YPL218W,1573.776489,1011.50238,1234.197998,936.14093,1309.708862,1195.039795,948.746826,976.939941,1060.641724
YPL217C,3.745292,2.255589,4.219479,1.531958,3.166587,5.128153,5.095798,3.82444,4.126115
YPL216W,16.508682,17.051523,8.750833,7.499362,11.259704,13.408102,5.899609,5.661016,5.764118
YPL215W,12.898014,9.388652,16.530416,12.956081,23.724762,22.87558,27.077051,24.795774,26.612913
YPL214C,20.42119,11.462944,17.168831,11.658071,16.477779,13.68504,22.471128,25.133011,22.156239
YPL213W,9.926332,4.708255,12.134874,5.071339,7.661963,7.643122,10.849286,9.089436,12.034458
YPL212C,11.979243,8.38658,23.686611,4.182411,6.909322,9.6261,10.533013,8.26524,10.24583
YPL211W,60.148533,43.635063,123.543037,27.862911,37.352478,55.757587,56.862564,58.557705,57.999828
YPL210C,9.595249,4.891687,19.572935,4.663249,6.351043,8.469468,10.564423,8.990904,10.020983
YPL209C,1.716375,0.959466,1.744551,1.400943,0.958964,2.322217,2.097481,1.734666,2.110398
YPL208W,11.055648,11.577552,19.068886,15.676296,17.741611,22.609612,21.610176,18.956711,20.429474
YPL207W,12.973047,11.128548,21.582041,8.428936,10.363647,14.534774,21.870573,19.146248,16.207165
YPL206C,158.721817,137.938919,95.642525,119.437675,175.073013,157.500183,230.064697,214.464508,228.453857
YPL205C,5.278753,6.333632,12.256949,4.532598,10.969299,11.326982,12.710749,7.440956,10.486275
YPL204W,7.759943,4.866938,15.42255,5.460323,13.452602,13.848254,13.959889,13.744865,14.25753
YPL203W,15.573317,17.162973,12.932199,23.591848,29.562595,23.226397,37.149834,38.236362,34.937023
YPL202C,7.900819,5.896509,10.916499,4.704106,7.00247,7.456303,8.93778,7.822946,8.496417
YPL201C,2.520096,1.781092,2.148135,0.534125,0.810601,0.593123,0.669187,0.866778,0.559719
YPL200W,1.156552,0.339985,1.797154,0.050441,0.401402,0.245288,0.237434,0.23196,0.73289
YPL199C,29.831408,16.859201,56.166756,12.360364,17.169609,22.693186,19.959593,15.811315,20.879015
YPL198W,141.678848,87.759537,242.056366,56.077541,85.942596,117.116714,103.205292,113.840424,119.306602
snR59,2.213791,1.859937,6.696387,1.425475,0.508271,2.150409,1.172397,1.262002,2.867126
YPL197C,30.520323,14.615971,45.175137,9.42291,13.014891,18.2771,12.080009,19.889219,21.163681
YPL196W,14.574021,8.208387,12.602857,8.20949,13.619308,11.870296,16.595787,16.236801,14.306612
YPL195W,6.897957,4.385568,8.718511,7.404001,9.637263,11.811208,14.957186,12.967381,12.319582
YPL194W,1.412501,1.533829,2.421861,1.304037,1.336364,1.724374,6.728931,5.269177,5.055374
YPL193W,5.185345,3.643642,8.724507,1.754064,2.893653,4.931848,3.745008,3.207393,2.966573
YPL192C,7.964546,5.516976,6.756354,2.724478,4.017962,6.303951,6.875109,5.398357,5.650919
YPL191C,4.951115,2.81924,5.377841,3.031055,4.273746,4.150295,3.637656,3.182823,4.429106
YPL190C,12.974576,26.427292,14.634222,32.383953,30.199144,31.013746,57.352058,39.475334,45.833355
YPL189C-A,25.6406,9.993697,23.432661,13.472005,23.093912,22.708899,19.403812,20.747009,22.01363
YPL189W,1.739746,0.802729,2.051032,0.321446,1.014715,1.858233,2.204449,1.468179,2.427034
YPL188W,15.066907,11.032538,24.131681,11.390063,13.833264,15.361835,23.25157,20.87044,20.606592
YPL187W,1.422293,0.51111,0.307929,1.289511,1.146623,1.151821,5.303622,3.525787,2.284016
YPL186C,5.778923,4.846712,4.9483,2.446039,2.87302,2.452104,4.593887,4.652331,4.444542
YPL185W,7.184923,5.68622,3.814923,2.604646,3.950528,4.270312,4.060264,4.342972,3.980701
YPL184C,137.694214,136.444778,87.478058,66.159943,57.343826,81.86647,75.404121,68.202957,68.475052
YPL183W-A,71.699318,38.952435,68.400192,55.431786,68.521919,49.511395,55.426792,62.081326,83.706551
YPL183C,6.062232,2.929598,12.400302,5.84826,10.605593,16.00565,17.70248,12.588164,16.956041
YPL182C,1.509827,1.085159,2.189903,0.771147,2.116725,1.616932,2.318603,1.363745,1.566848
YPL181W,6.416329,4.54784,8.183735,3.724822,5.908469,6.409956,6.8239,5.84275,6.926765
YPL180W,9.225762,13.698157,8.122977,2.313626,3.182004,3.873953,4.076775,4.568179,4.203962
YPL179W,218.515793,288.135468,159.656937,206.744049,242.891312,230.193375,286.956665,247.471558,266.483673
tE(UUC)P,0,0,0,0,0.139137,0.401851,0,0,0
YPL178W,75.213226,48.067406,122.73819,42.623302,60.283279,62.940247,55.557423,57.443806,65.940346
YPL177C,20.628763,15.038514,11.011832,19.040131,21.573809,15.294948,20.184042,23.485109,20.676985
YPL176C,20.035059,20.265417,14.554259,11.688858,13.492091,13.910645,20.881367,19.175909,17.162212
YPL175W,11.863737,7.607471,13.508173,9.674143,14.003649,15.732789,13.506312,13.97826,15.636583
YPL174C,2.669112,1.375546,3.243371,1.034249,1.956251,1.782712,2.507442,2.178039,2.236428
YPL173W,5.940623,2.248548,8.265244,2.339385,4.660841,4.631193,6.659597,5.698493,6.817539
YPL172C,6.779129,4.819513,7.786417,4.606198,6.806709,9.622128,8.954791,10.224051,9.926994
YPL171C,2.550804,2.545722,2.128071,1.788658,1.713142,1.107183,6.937439,4.691934,6.532419
YPL170W,34.247265,22.078686,19.140507,22.255327,26.509983,24.661386,28.73736,34.753029,35.023254
YPL169C,7.933743,8.549745,13.545,10.656089,12.826893,15.057766,17.337963,20.16548,20.815969
YPL168W,2.858441,2.437503,4.465976,1.736368,2.49165,2.437354,3.992987,3.587986,3.290523
YPL167C,1.114788,0.602552,1.363826,0.899696,1.048641,1.204885,1.991982,1.725619,1.416466
YPL166W,3.541921,2.827904,3.534855,2.881522,6.702159,5.471769,7.212103,7.860277,7.378662
YPL165C,11.054649,5.960551,4.871299,5.514801,7.761969,8.335025,12.411445,14.065512,14.228244
YPL164C,2.087802,1.641711,1.999524,1.048645,2.086509,1.640591,2.797434,3.110388,2.237694
YPL163C,83.660286,37.909027,96.845268,83.075058,123.161674,166.266998,74.705437,99.201279,71.559593
YPL162C,21.116095,19.383644,26.067913,22.443434,41.390007,40.081844,40.646999,46.936234,41.690483
YPL161C,14.516678,11.266322,7.682081,7.06842,8.814856,10.657557,7.400801,7.72159,8.148078
YPL160W,27.13488,25.954252,35.48254,18.634836,27.202011,34.369892,41.18803,38.790493,36.969292
YPL159C,17.7472,12.675382,15.394963,23.363829,32.326874,27.204144,37.720402,32.520485,34.444229
YPL158C,13.063945,13.265454,9.250735,2.350751,2.257176,3.81993,3.478355,3.411706,3.401251
YPL157W,10.690349,5.71017,14.588149,4.755344,9.80989,10.858184,11.187325,10.928531,11.004583
YPL156C,15.639786,11.13172,14.485291,7.019008,9.487119,10.399073,11.320729,11.561335,9.572684
YPL155C,3.469887,3.637045,4.423505,1.918668,2.899631,3.635079,6.777069,5.60473,6.404832
YPL154C,2552.220459,2191.530029,965.888245,3745.907715,3422.923096,3189.355957,2829.806885,2471.944336,2562.484375
YPL153C,1.275268,0.420383,1.724897,0.543754,0.699856,1.441912,0.930063,1.275601,1.369601
YPL152W-A,0,0,0.133179,0.441561,0.564084,2.164322,0.037177,0.19012,0.337221
YPL152W,27.537209,24.293585,22.846563,29.413502,26.498983,31.163202,54.099377,52.099159,44.914154
YPL151C,6.929602,4.178279,5.671648,3.018097,6.046369,7.5853,11.105475,11.179173,10.429933
YPL150W,4.009608,3.707066,4.532837,4.176338,5.39072,5.54315,11.786522,10.814846,9.786526
YPL149W,31.586914,26.050922,40.683918,25.13991,49.164726,38.843777,89.754997,90.752953,93.833603
YPL148C,20.668428,10.232618,22.426477,5.127524,9.071774,9.262236,12.330801,17.097752,15.18456
YPL147W,1.611118,0.831478,1.591452,1.570496,1.835275,1.715898,3.96007,3.3065,3.691413
YPL146C,7.451358,4.290435,19.373634,2.755954,3.809674,6.280377,5.445253,4.303935,4.806679
YPL145C,164.06485,165.841873,176.856003,130.318314,169.656113,222.433655,184.559692,169.609177,187.505157
YPL144W,33.28009,22.222469,44.325287,20.353685,27.516344,32.454334,20.848095,25.098242,25.073128
snR17b,5.126241,8.5249,3.031633,7.593948,1.583187,8.191335,7.973342,9.317098,8.814839
YPL143W,1160.502075,631.91333,1890.951172,566.564636,739.610596,773.911682,649.196594,774.441467,748.394897
YPL142C,205.143326,86.225151,286.741577,98.069756,94.756523,114.218231,77.00074,128.42778,94.494179
YPL141C,2.606634,1.693734,2.403888,1.663878,2.900772,3.241024,5.199425,4.194129,3.651358
YPL140C,6.95868,6.213878,7.64905,4.643026,5.191179,6.043041,10.237838,8.082079,9.59353
YPL139C,7.596748,5.557334,8.312856,6.300231,9.21768,10.530543,10.626224,9.714174,11.710579
YPL138C,7.766926,4.916163,10.114595,3.883593,5.650378,6.285007,9.744897,7.496641,7.325964
YPL137C,6.216055,9.03839,7.239123,7.376831,8.008851,8.922623,18.786266,20.287472,17.492636
YPL136W,0.126843,0.546861,0.519718,0.731742,0.484743,0.663842,1.053453,1.233642,1.193761
YPL135W,401.954987,323.677032,309.703522,228.573639,382.158905,268.487122,459.002991,459.929596,460.519043
YPL135C-A,0.097634,0,0,0,0,0,0,0.229401,0
YPL134C,15.905868,18.745455,8.066069,21.568529,29.822401,24.025919,58.09676,56.660149,52.518997
YPL133C,3.815283,3.688845,5.58292,4.318238,4.767573,4.994438,6.633523,5.63025,6.110889
YPL132W,5.42055,3.164116,7.860971,2.802277,4.189512,5.313469,5.609993,7.269182,5.904233
YPL131W,1455.643555,1360.686157,2654.289307,842.901611,1239.481445,1397.236084,1496.971191,1500.552002,1411.51123
YPL130W,0.170381,0.261131,0.12738,0,0.074855,0,0.984592,0.750763,0.645201
YPL129W,46.681797,22.396643,59.014328,16.128559,25.968731,22.779924,25.677418,29.746172,34.766449
YPL128C,18.290342,8.493741,21.314262,9.077806,11.909299,18.079281,12.94077,14.162992,15.020052
YPL127C,34.432926,33.68639,34.575294,32.180523,38.655426,48.386131,37.835003,36.983288,34.774395
YPL126W,8.339974,4.041404,16.776714,5.96835,11.527788,17.202368,14.480134,12.209287,13.693576
YPL125W,4.086387,2.378238,6.557708,3.471769,5.878195,6.059988,9.221831,8.833704,9.554014
YPL124W,2.641865,1.291289,3.837494,1.037928,0.844473,2.448941,2.234103,3.489032,2.269246
YPL123C,11.304353,6.067234,8.056014,7.315074,7.024346,6.604653,11.414737,12.440485,11.618455
YPL122C,5.6587,4.003479,11.606062,3.316865,4.701515,6.353857,6.77077,5.435941,6.857617
YPL121C,5.130946,5.551193,3.330369,0.646329,0.463887,1.349172,0.984775,1.04194,0.785967
YPL120W,3.548092,2.649557,5.068142,1.934837,3.316751,3.401423,6.11764,4.406347,4.268734
YPL119C-A,4.997319,2.924229,1.759501,4.402415,3.606528,3.156048,18.173145,15.512797,14.61399
YPL119C,3.152247,3.656654,2.574583,2.936167,3.4815,3.870469,12.354708,10.22893,12.631063
YPL118W,15.679825,6.437709,19.762102,9.425813,13.77562,13.205235,18.678375,15.673914,20.484575
YPL117C,42.11496,22.716465,68.252243,17.731302,28.523712,33.952534,29.409939,28.578028,31.426491
YPL116W,6.021615,4.718044,6.294786,4.44162,5.020943,6.068076,6.814968,5.914003,5.89425
YPL115C,3.90794,2.183282,4.198417,3.062997,4.23133,6.062983,6.403874,6.942084,6.078593
YPL114W,0.133474,0,0,0.235464,0.166368,0,0.26575,0,0.292588
YPL113C,10.993605,8.508185,11.49387,5.125556,6.665545,8.473243,11.957205,12.121219,11.265532
YPL112C,19.927185,15.642212,26.234747,13.644466,16.202877,17.930912,26.164604,24.42251,23.900364
tM(CAU)P,1.969805,1.61275,0.476115,0.91732,1.160462,1.343249,0.334236,1.126788,0.428011
YPL111W,248.649933,149.12561,52.592766,171.586029,124.391357,96.078667,210.447906,211.825989,175.31929
YPL110C,3.758333,3.770968,4.109153,3.258303,4.140153,4.483062,5.010071,4.430206,4.758827
YPL109C,5.859149,5.162109,5.118319,10.51607,10.660649,7.884531,11.579279,11.214671,12.036244
YPL108W,18.507067,16.124022,17.069136,8.190158,4.854853,7.210863,9.979476,7.147863,7.808461
YPL107W,6.475222,4.700974,7.807109,3.148323,4.428131,4.920664,7.843532,5.775526,7.287078
YPL106C,162.858475,137.640671,245.840729,163.588821,212.923782,211.89444,549.621521,496.542542,540.915833
YPL105C,9.737378,6.088031,12.952377,6.381285,9.002789,13.168138,14.115909,13.22426,13.959879
YPL104W,4.006226,3.695876,5.084081,2.984461,4.992491,5.550423,5.428783,4.989794,5.131804
YPL103C,8.970195,7.162509,11.309703,11.459694,14.894168,13.57713,17.940037,14.720415,17.594547
YPL102C,1.209482,1.476435,2.004078,1.009716,2.602075,2.153247,1.733473,1.92224,2.753699
YPL101W,16.910957,16.190229,18.590946,16.623831,19.001558,20.74077,25.885286,26.565536,26.055483
YPL100W,5.813792,3.160422,5.304366,3.23879,5.845148,6.729284,9.383326,8.539103,9.398736
YPL099C,20.754681,11.506887,26.230539,13.025746,19.591967,15.311509,19.555742,18.480211,21.589228
YPL098C,194.624329,180.195312,222.536057,100.744011,150.701736,136.457657,172.421921,197.084946,195.506638
YPL097W,3.174273,2.179125,4.61613,3.105236,4.492208,4.817625,6.86048,7.254448,6.359107
YPL096C-A,246.151779,206.454346,158.188354,121.403,152.482834,133.821518,121.045761,148.880768,137.022522
YPL096W,8.363338,5.343805,10.308163,4.913234,6.15469,7.084343,8.264337,7.42006,9.152268
YPL095C,53.6078,41.500534,22.166592,11.154787,16.130228,14.741343,29.415937,25.690727,25.507252
YPL094C,110.780731,63.500641,130.305206,99.971039,131.425598,139.442673,125.811272,129.459824,123.51107
YPL093W,31.843643,27.138346,49.956528,18.15868,32.608932,43.268524,34.337326,28.611513,36.68457
YPL092W,310.384125,479.241089,116.244514,257.27655,313.586304,348.227356,195.700653,171.968887,146.66333
YPL091W,55.989475,62.881981,50.071663,61.498169,67.395103,63.636112,117.889816,111.001686,110.197128
YPL090C,711.057251,404.133392,1708.113892,302.859711,370.871002,479.40863,443.937103,407.004272,472.488739
YPL089C,2.664981,2.524729,3.442322,1.778159,5.798707,6.389297,5.758955,5.132482,5.766666
YPL088W,11.236781,6.120107,8.984185,9.792698,23.154623,17.223251,14.119561,11.59066,13.364432
YPL087W,143.568497,123.549393,76.078514,236.330826,276.210938,275.268585,222.914444,192.416504,190.906906
YPL086C,9.84578,7.189803,21.113625,6.302804,10.429896,14.512915,18.257362,14.350254,12.970096
YPL085W,1.993517,1.994076,1.787892,2.716655,3.373324,4.68342,4.608138,3.609334,3.739771
YPL084W,10.225013,11.656404,11.05877,11.771559,9.822544,12.281495,14.287442,12.95747,11.372773
YPL083C,7.082747,6.833793,9.5499,4.686775,6.347927,6.902867,6.587323,5.187462,6.33603
YPL082C,1.895218,0.815026,2.268616,2.002805,2.599705,4.146401,3.528764,2.787022,3.301201
YPL081W,194.079453,83.791328,238.975204,49.577671,70.167572,70.496986,93.815819,84.764687,103.466492
YPL080C,3.35008,2.146545,4.306826,1.392054,1.742322,2.004741,1.434636,2.130353,1.887438
YPL079W,805.618591,645.300903,1633.508911,416.169006,504.432434,609.514648,465.96991,444.037689,451.11496
YPL078C,86.812241,47.750065,103.105835,65.881851,86.301247,79.037132,128.051575,117.354019,129.623932
YPL077C,4.889188,3.3555,7.419024,1.574004,3.561573,3.625716,4.246764,4.430399,4.630572
YPL076W,29.031034,32.51096,26.766964,22.666695,31.501623,37.734257,35.608334,36.295887,35.78159
YPL075W,6.863927,5.166841,8.988877,5.216265,6.514423,8.198414,8.768841,7.885154,9.324219
YPL074W,4.670356,5.030226,5.733578,4.013988,3.961411,5.379755,5.92047,7.59513,7.486323
YPL073C,0.044179,0.147827,0.073979,0,0,0.09807,0.056356,0.133957,0.047204
YPL072W,1.740463,0.936259,3.334013,0.419723,1.271772,1.148891,1.942047,2.242625,2.164139
YPL071C,25.026979,12.950772,35.195885,8.62801,14.341879,15.511996,13.884783,15.642861,18.20229
YPL070W,2.256557,1.500762,3.825872,1.870921,3.311588,4.306039,4.790984,5.823976,4.733143
YPL069C,7.00955,4.065485,10.988282,5.517354,8.370423,7.204407,12.535256,13.962083,13.405923
